Auction,Bioshortage,CEPCI,EPC,Invasion,O2eff,Powersurge,Wasu,cAM,cASU,cFR,cbio,celc,cheat,cmea,coc,contingency_clc,contingency_process,contingency_project,crc,cstore,ctrans,cycl,dr,lifetime,operating,ownercost,sek,usd,decision,operating_increase,rate,timing,scenario,policy,model
True,True,721.1736568287065,0.2312228988365182,True,0.8635736989656814,True,858.8975510741647,1.5395411305254845,1.2717475017754323,1.506871067428324,90.35470583238953,64.73989301328126,0.8515091963783599,31.021402048331996,478.74929564694816,0.39350676305709886,0.06190334955072287,0.15920857760385218,126.95227922663445,31.66520992128618,47.0808460752677,1.7085438069521965,0.09853456531670271,20,4067.9727739260134,0.17145479840019762,0.08509437797296417,0.92978846611624,amine,0,0.8642160313842217,15,110,1,BECCSMalmo
False,True,824.7131475019147,0.18115384928282804,True,0.9231646304903248,False,821.9540941959374,1.573426456564548,1.4769802780266708,1.8828148030640177,30.534612105291643,68.564882997334,0.788856525977559,30.627194557953494,522.9499096951483,0.43357641181112794,0.05414755318990733,0.16406868043641598,239.9918096401038,28.192021845504673,40.999701212805014,1.1264324171745541,0.05180972396286655,28,4603.71584676099,0.2158043129052279,0.08115310090938659,0.923064388333079,amine,0,0.8642160313842217,15,111,1,BECCSMalmo
False,True,711.7804670343492,0.16063653700532132,False,0.9136113347195464,False,837.0448720064994,1.8672652100606701,1.8439298007148062,1.279187824095772,39.353806925730765,71.57138990581993,0.9022369415985315,28.567151270588976,521.1500468529373,0.344384706748853,0.04628707292859777,0.21156952393518036,110.48936236031503,29.12676191582982,54.11185553008549,1.1724259527900522,0.07333110842940427,25,4452.851794757527,0.2455768721658303,0.08744084217820366,0.9170602426388453,amine,0,0.8642160313842217,15,112,1,BECCSMalmo
True,True,738.2738591731913,0.15378573061425949,True,0.9388361217012224,False,830.5303554408487,1.2474580181578818,1.8266158397319003,1.4856155836096363,50.40959050710079,93.4700663001437,0.5604101259684193,32.59603830504219,405.10368818581173,0.4023234304388734,0.06593665925903466,0.17154182509240226,185.74882464225516,21.605465206102302,64.82947027421164,1.6184107812571318,0.06306624527550256,21,4197.822552979168,0.2104023293824885,0.08149888238500343,0.978242235089051,amine,0,0.8642160313842217,15,113,1,BECCSMalmo
False,True,880.9492856500182,0.18691148984896822,False,0.9490267572646758,False,853.2893886848864,1.8469712071786346,1.1826029011364665,1.9883354143893124,25.637498323806284,87.76941284161093,0.831372360015467,25.67584459578509,416.09477671058,0.412797133263124,0.03195408737382291,0.22249521366788108,115.31600623610002,30.328992093492722,43.623645243159785,1.7709771516537125,0.09431521962427836,24,4889.373488173889,0.17239201055381387,0.08427231595112747,0.9447988417742826,amine,0,0.8642160313842217,15,114,1,BECCSMalmo
False,False,794.0470142396764,0.2351489397385966,True,0.8723579810885316,True,844.3399266535095,1.4589357090756812,1.5797467854052594,1.4492674015827434,81.4411303676428,115.5144322985948,0.8630592518812489,28.76663672992808,459.6072500689984,0.4959046920057679,0.031016597214847313,0.20114795307489666,96.58942879673813,23.059241655127728,70.67043004143841,1.7211593739888467,0.050899993909248584,25,4722.890979850378,0.1914418454006522,0.08098931653210802,0.9776091810886742,amine,0,0.8642160313842217,15,115,1,BECCSMalmo
False,True,843.8444519410216,0.2120847464177295,True,0.8927073109917522,True,842.1905010464066,1.7448767340723257,1.1505954215967436,1.587626973743459,88.14188913096959,75.27206837221779,0.7871628830351395,31.72085685965725,447.50985747714844,0.39571199130947354,0.04294342407283148,0.1743268710184734,203.96180680131158,33.726598392699174,67.7770686886443,1.890828345735296,0.07027116283393615,25,4218.5607753285785,0.20688282682447443,0.09165820395029167,0.924725331729152,amine,0,0.8642160313842217,15,116,1,BECCSMalmo
False,False,860.5286826214633,0.18380375970036691,True,0.885783813354597,False,899.6522097099908,1.9034628821371564,1.4632373715998637,1.8905174015414268,45.22945967736716,49.09824049819144,0.7287395481916086,34.09354713886799,570.5305110690373,0.37920943025772136,0.045415606618146115,0.17934336161202288,118.43772149087926,16.055240409549317,43.30890446371604,1.193326062782048,0.09807068021507317,30,4370.710346114958,0.20373738240663392,0.08577860228737348,0.9803354686398219,amine,0,0.8642160313842217,15,117,1,BECCSMalmo
True,True,799.2172218946406,0.22544667214473568,False,0.8562188804164267,True,824.1155518836647,1.3676592152798508,1.7089218288939225,1.6180384072388658,27.61676113464722,85.75615750926934,0.8999465182268573,25.161736421095217,574.7795999295212,0.3384657803069766,0.0666770462096731,0.23740572291749412,61.538450226184274,29.25955132029793,41.663732716643565,1.2604104733087347,0.08509866546302547,22,4993.983792449168,0.19492427278495617,0.09221721565034019,0.9313044815872231,amine,0,0.8642160313842217,15,118,1,BECCSMalmo
False,False,895.5909127851287,0.21657137599161133,True,0.9220363712501131,False,867.9465568144136,1.1115604251552011,1.8993059993017116,1.5227349479808239,22.4560689086898,16.626992347979613,0.5451258632973857,25.869163313333566,532.4584727915355,0.4605081065125603,0.04030906873208964,0.15818306065258717,171.5738118955049,15.148848507599437,67.11580619593352,1.2341409276591335,0.06735295770120871,30,4770.668153755728,0.15855116991503185,0.08641031809680036,0.9088315381931361,amine,0,0.8642160313842217,15,119,1,BECCSMalmo
False,True,849.4503829014388,0.23420542082144558,False,0.926656369524117,True,869.309880755781,1.095230581437271,1.1384691721604452,1.5532582488807747,41.46442002208408,67.48559556592352,0.7497723844404065,30.804204762448812,403.1464733866228,0.4967628453240931,0.05856391678368184,0.19450216608654633,225.37228911965673,23.44034152177458,51.12631789535685,1.482524181761907,0.07942568898749182,22,4302.691662893396,0.17366328321572302,0.09453475966523725,0.9614251770993787,amine,0,0.8642160313842217,15,120,1,BECCSMalmo
False,False,845.0045932647936,0.21847056404304027,False,0.9392670629172424,True,855.9793203806604,1.5096313503693497,1.7865851462962499,1.0809227078988206,67.64153934739389,88.81338354373231,0.6966580903230926,34.245379419144854,452.5107405574712,0.35340777200035384,0.04588427358376582,0.169847942974034,217.7562856296597,24.18365741265334,64.31964422448293,1.2103224392458396,0.056174392369982805,30,4915.383390606046,0.15026540408097463,0.08668570494704077,0.9994486063542536,amine,0,0.8642160313842217,15,121,1,BECCSMalmo
False,False,780.0413126030369,0.2264106325796361,False,0.8949845031024439,False,826.9560807562277,1.5610046676030294,1.6272606296417012,1.0617540003629637,57.11048198347995,47.292994663252244,0.7525576014625023,27.905212664828138,486.6904880714068,0.49855589530520217,0.03897939471212398,0.2390869025049261,141.9483254001923,24.236845878921432,55.95721183775961,1.1697826107686082,0.07166356904645924,29,4054.253011349091,0.1856291899572992,0.08128071767411416,0.9916202570384204,amine,0,0.8642160313842217,15,122,1,BECCSMalmo
False,True,797.8094617297858,0.19494563633861597,True,0.9092273977105705,False,829.2956125641081,1.6521829950797091,1.0729402379595967,1.3183855154462132,86.30535098819165,50.120350564712105,0.5265073809583853,32.402705128436025,439.83792098957304,0.4458103874551898,0.0363520001793775,0.19765733103434263,160.7577731214874,33.85281372932427,57.62166380657002,1.922209948203943,0.08815927135874338,28,4976.2752573622565,0.18036594304815265,0.08557104192622422,0.9682938728764967,amine,0,0.8642160313842217,15,123,1,BECCSMalmo
True,True,817.665066835712,0.1921796535655081,True,0.9456239502814147,True,854.5406276747265,1.5857210083946702,1.194671760976143,1.7236197001111973,81.86560586919693,102.83614940777686,0.7426233303110201,29.482755555218976,421.12010796406105,0.38319999872799293,0.05061727606211488,0.18445039323879264,128.65653879994898,34.906923275422166,62.944039110736426,1.410836090353068,0.08128873501266151,23,4329.27664475929,0.151490678260143,0.08727677823296193,0.943417482227205,amine,0,0.8642160313842217,15,124,1,BECCSMalmo
True,False,706.907825732631,0.22871992828444715,False,0.8809469690819706,False,860.4768011626334,1.43665576356453,1.0613796820910737,1.8574766969618783,87.0942300693662,45.693243884208464,0.6393323010225458,28.472596348575742,548.2633859580937,0.3960805923723189,0.04704531978937733,0.22648295281525826,172.59934505938213,18.971936488657715,71.62214928305997,1.2961151073367039,0.09624931445123724,24,4650.627801724362,0.2267686027559135,0.0934068087093313,0.934227618723544,amine,0,0.8642160313842217,15,125,1,BECCSMalmo
False,True,709.1752860735235,0.18930834743219865,False,0.9474873666563266,True,872.6224449550463,1.7633369313915446,1.6906807109825674,1.0420061536036131,85.17551375903429,38.88604234370274,0.8358123281375153,25.25307375998785,477.39462200911237,0.4690855842290861,0.06367950876810974,0.24171264783541424,244.1007504742526,32.042797960890184,47.24198421227339,1.671629798577209,0.05383135107429928,21,4464.8184394979035,0.1783984441946219,0.08905957342697032,0.9900426382117741,amine,0,0.8642160313842217,15,126,1,BECCSMalmo
False,False,790.0514402765654,0.1848566870600431,True,0.9142305818608543,True,896.7007460731184,1.1335857735710761,1.1084705420058127,1.3499456196887323,28.532978140955663,92.09685691015292,0.701192713003309,30.934739300749044,585.5545678310673,0.4492564292234661,0.055133455892490524,0.244382971538011,130.35941884539662,17.678058359679863,51.24159188847392,1.6344811763341967,0.07759300327725543,23,4715.196492243502,0.17791484431509705,0.09035049699738743,0.9820002037556816,amine,0,0.8642160313842217,15,127,1,BECCSMalmo
True,False,731.0251959047504,0.2489676851971169,False,0.8751416987523095,False,888.9812548952925,1.6298797018245055,1.3098497333742756,1.2385715650502962,72.30933176970355,79.082579840892,0.9182589424249528,30.39075889658988,489.829359566276,0.3338986783900295,0.06717737863388375,0.20286223804476106,154.49142759882955,30.020905087580726,49.33626417233643,1.9323409284685924,0.07721599865371018,28,4234.113867761793,0.22924480479462772,0.09399886036642537,0.9975369824037208,amine,0,0.8642160313842217,15,128,1,BECCSMalmo
False,False,847.0975131321972,0.2205542189425218,True,0.9434350151533585,True,891.3699522052062,1.057722014235075,1.943689722558023,1.820494409183712,55.12816347145575,14.927024619536468,0.5909080235467613,27.071300854786777,583.1505365639215,0.31414184535232204,0.05745472309853894,0.20884843740925446,230.4079207537248,33.090905558926444,64.40274009620703,1.2752990548251744,0.09927445794033064,22,4641.185682101586,0.16171860912449046,0.0951375612145205,0.9629368164266369,amine,0,0.8642160313842217,15,129,1,BECCSMalmo
True,True,897.4910770758959,0.21455959263646376,False,0.8998701762520208,False,841.3689134616774,1.829073997282812,1.3915062114611243,1.6053906096457786,42.39449561850429,97.68094062055484,0.8736437671735645,26.882554686575638,411.5913580583876,0.40892135459348133,0.05350288005014789,0.1733170438600299,200.046266315885,28.4067080318192,56.38990666276236,1.5892418372150385,0.05772712415075545,23,4347.0649932084825,0.16236647181460387,0.09400525591503668,0.9920441693913785,amine,0,0.8642160313842217,15,130,1,BECCSMalmo
False,True,877.2356159779936,0.18568148047332106,False,0.8870037598431951,False,878.9597793636348,1.2661354329150476,1.2114381163516528,1.4951158091272494,96.77006216060475,15.910052320427038,0.7833212986634635,25.59177371422964,538.7500565946766,0.4254152509764397,0.05688029012033351,0.15442082606236246,152.1326389714378,20.3607941335988,68.85001301163788,1.549900874730664,0.08237668462910885,29,4417.886129542427,0.2277130896034337,0.0957485973759452,0.9022046020935608,amine,0,0.8642160313842217,15,131,1,BECCSMalmo
True,True,765.8687585248267,0.17454405029330114,True,0.88400931650145,False,801.9652835376218,1.3285667945398107,1.2922551574005416,1.931649683038904,94.50566162608212,104.29605557607874,0.5879482174655986,27.58892035964773,537.9573581665493,0.3265340280135415,0.060128776297182926,0.17261827676444802,89.35929863910783,23.631706434266086,59.091975934645674,1.047809719657379,0.07658895035265972,22,4036.1837151905497,0.21161451834052789,0.08047874390855585,0.9261796123307134,amine,0,0.8642160313842217,15,132,1,BECCSMalmo
True,False,742.7258264683431,0.16989217318785885,True,0.9336221712255018,False,808.3382993457267,1.1938179695587143,1.1126636750961367,1.9995659327694875,78.21267282270094,95.58756603988948,0.6554982578672726,34.92941728149839,550.0132728792709,0.30455769781333447,0.050150635147457226,0.15359595317730643,107.05928542418005,25.32773897212214,44.35754818960938,1.5587680813852063,0.0658385299733471,28,4945.3860450304155,0.19032100045136008,0.09489853079624662,0.9571447614018563,amine,0,0.8642160313842217,15,133,1,BECCSMalmo
True,True,792.5189060879258,0.16202717801546762,False,0.8652924357735561,False,816.2673336161164,1.7058867474935913,1.981701015247105,1.1247788265883678,97.81000606151304,66.93787404673245,0.9358827716010292,29.9449962572659,596.1588506198701,0.4146366909067554,0.050989134426145936,0.24944407751586,204.50984451296347,18.361719830137176,49.83775341706956,1.3770560648414423,0.07954961612332109,26,4630.131571033371,0.1567806486225147,0.08259479446201716,0.9098978888583945,amine,0,0.8642160313842217,15,134,1,BECCSMalmo
True,False,722.6165196514307,0.1907620902244099,False,0.8575494985695115,False,845.1086341780881,1.375348064487306,1.9720202063800558,1.7697165303524907,53.62929014590423,58.33939350502904,0.578894780085173,34.42769905378576,437.2475408919189,0.4937678045383492,0.031254763707336215,0.15679361536436076,72.88835498848663,16.523713925535873,67.3002184665038,1.3389471905700658,0.07112700316131107,21,4131.985255314396,0.21851555328119027,0.0967709899604181,0.9675238404893476,amine,0,0.8642160313842217,15,135,1,BECCSMalmo
False,True,830.8499609536775,0.22162076895486385,True,0.9023353183304273,False,871.7701289759634,1.6776024905093099,1.8530007959017627,1.4318484230336759,70.2499857619022,45.14786706290896,0.8440432866607337,33.306421544027515,509.29078440897825,0.4705457548786085,0.06071736924676492,0.19870876039501215,157.6447954417508,16.605605801203804,74.98430293033911,1.905307501900337,0.06766302844477695,20,4686.46967182289,0.1521444145956735,0.08776297147859721,0.9636180484535799,amine,0,0.8642160313842217,15,136,1,BECCSMalmo
False,False,729.1210316599249,0.1913107943444794,True,0.870244067382451,False,879.4855956694553,1.7102266485204238,1.668707267919617,1.7179354213230256,65.16569722246042,11.643279249547785,0.8479505449565957,33.65032178517643,552.2011937759381,0.40117133451885606,0.030509924304451274,0.17027248687949093,192.75536211559262,29.668690813799795,52.85485648106471,1.1308814717051447,0.08339028275690219,29,4529.450104971285,0.22413056338836995,0.08796965021908762,0.9468970522488374,amine,0,0.8642160313842217,15,137,1,BECCSMalmo
False,False,822.6974060036557,0.18259278737321866,False,0.8680279639504869,True,811.4240166610082,1.2864533971167227,1.1693180193289325,1.320835561468104,77.01711646944283,42.925539177568794,0.5667087966891621,26.62970807428074,475.20235639809766,0.3581856208316182,0.0347174044371737,0.2186504546558014,87.94893064210774,27.185221742909235,75.85794353602026,1.3917477646617407,0.09743813077510902,23,4397.924722432058,0.24823303545845304,0.0983685531903804,0.9764497944786099,amine,0,0.8642160313842217,15,138,1,BECCSMalmo
False,True,871.8838893843591,0.24228182761797729,True,0.8622164577369056,False,815.607289087041,1.680408639349968,1.6160555582164533,1.6708519893836105,88.94102337639058,111.93104596349767,0.6232598127813928,31.8925032205023,599.3658896923677,0.3359034011924003,0.041311811028711246,0.23455033599542516,187.1513225125874,24.822007925188068,78.53554168536034,1.9158214662984916,0.06680458611840698,28,4517.471147446589,0.17953754668775562,0.09994692415998387,0.9005436069717311,amine,0,0.8642160313842217,15,139,1,BECCSMalmo
False,False,784.6964245306207,0.20865249112079623,True,0.9281621669269784,False,817.9980964802772,1.383504190848728,1.0883006862722653,1.8112550632339066,46.61294287455158,112.31072544492649,0.573960632120752,29.70718717072774,424.6884037775686,0.48975492337009996,0.05926399564253347,0.21498346351245456,180.60091217228594,32.88575773611728,59.370934249917845,1.0299989650895582,0.0512368720392789,21,4261.096017433418,0.19697195447857857,0.08167226771484523,0.9727137136323257,amine,0,0.9128990155247318,20,40,2,BECCSMalmo
True,False,752.3208745595883,0.19709620988302426,False,0.9256082794951431,False,818.8630846332051,1.251152784808625,1.8072246309893996,1.0145111994959088,91.732652148063,56.2599656466005,0.6124441656174124,33.06621855148397,473.816186866778,0.4376583374380168,0.04771432758117059,0.23130894978343614,94.82962184907637,15.897107216838997,55.0610649791239,1.650237297958286,0.059656490229206834,23,4665.165451206416,0.2382610417179277,0.08353927856332391,0.9488007180505653,amine,0,0.9128990155247318,20,41,2,BECCSMalmo
False,False,812.5071593025341,0.2045147584753182,False,0.8812452512773281,True,890.2015185818061,1.8309121166914135,1.5515182972309551,1.5938291008745304,96.88742415072086,32.94174530299959,0.8144136221184486,33.1424085936541,465.24864741370163,0.42103556468412645,0.03023675400251673,0.19583327479243554,248.54002776093697,34.14954252530063,40.5698883498202,1.7317307093516932,0.09655051376510132,24,4691.473198291791,0.2497719544169327,0.08017187209776339,0.9185495580497478,amine,0,0.9128990155247318,20,42,2,BECCSMalmo
False,False,759.9376298533996,0.1720774043771829,False,0.898564030361928,True,863.244517625388,1.007527270874932,1.4520682002898258,1.8329235980322287,76.10115194991123,34.46896060337045,0.8161891349339384,29.84173887607349,519.2206535086635,0.36025802795305484,0.06263686810935382,0.17673469701850525,62.10460732120355,27.804045395312233,59.81475790374242,1.7425051002965375,0.059359427844387164,21,4590.161916959145,0.20459516226725274,0.09260839941642143,0.9194963274812479,amine,0,0.9128990155247318,20,43,2,BECCSMalmo
True,True,802.5995672029687,0.19310788043820862,False,0.9151026302081708,True,820.9423993807981,1.473235377282318,1.2416429161845377,1.949620671581941,25.562677336332023,119.80172721445786,0.8103032447528824,27.770427529987952,554.8821399679558,0.3427485471321595,0.06450969527987876,0.21384475285704554,139.5045178555366,24.591082041342275,62.107785492746316,1.0614771104893486,0.09335868718764326,24,4539.72267411901,0.2121911075200609,0.09650944189982655,0.9158631145412491,amine,0,0.9128990155247318,20,44,2,BECCSMalmo
False,True,892.3714425523026,0.22497441688420572,False,0.8731917804775201,True,893.4987092021128,1.5410128611089164,1.6573951741181592,1.3517103036042102,31.3856745646684,12.280326110483985,0.9309289864663027,30.095275675964476,499.5792301756655,0.3675573204203879,0.044394871003909445,0.16521133041841002,135.08526437876844,20.773216689222313,76.62709118771778,1.0562786619294917,0.0952248189566261,28,4709.380967625761,0.22531006146266694,0.0930327155653699,0.9582473011120418,amine,0,0.9128990155247318,20,45,2,BECCSMalmo
True,False,761.8528817890361,0.15551412298170783,True,0.8501352284095397,True,835.5098686738704,1.1449609413457447,1.3176272480414073,1.9540491400228412,42.58448483372675,76.01754912018487,0.5430554978651354,34.729890492133116,514.7978348507112,0.35052101089399385,0.06620693396645748,0.24214501075436629,146.84128933904375,25.67756863313345,48.44302434233138,1.3659049670335022,0.07408720880791951,27,4791.249700657444,0.20277777568568137,0.08585487848596796,0.9167954184723871,amine,0,0.9128990155247318,20,46,2,BECCSMalmo
True,True,815.616766695556,0.23233318846004933,True,0.8513308816635671,False,885.6017245088228,1.9235162478770174,1.7706402466988143,1.4610062596172593,56.75277876179947,69.73680376355729,0.9110411979418437,29.086852637254985,491.65308221611895,0.39184648546712497,0.03656025353263105,0.20668943414190677,206.65923086999797,32.77661990274957,66.68808725622789,1.688685846787624,0.05468877462759718,23,4563.112204699943,0.21975513711458045,0.08418735139679404,0.9698394524107475,amine,0,0.9128990155247318,20,47,2,BECCSMalmo
False,True,878.5750648378357,0.20059635054015046,False,0.8896077975418475,True,825.9713634890375,1.4465099655981923,1.2547186366578118,1.8074127109308384,44.16617687783952,53.30037092959512,0.7682960583515099,28.67822330494882,586.0927070814789,0.3174763026167849,0.06281021677352319,0.22499387812111868,77.39521525969175,34.64792274914963,58.470852584625234,1.9680755856584655,0.06876750403880592,26,4873.159309745779,0.2007457542705489,0.0830191841868023,0.9542481941924181,amine,0,0.9128990155247318,20,48,2,BECCSMalmo
True,False,747.0342550781734,0.20934723375364556,True,0.9183792890256254,True,812.8658898403578,1.8571834860339247,1.0921099556131,1.6654904329368576,48.69664802412328,91.19968801498692,0.9445808922891258,31.45733529774016,511.1970194034878,0.38997088785632045,0.06538939324596799,0.22376887187491354,122.13118568346268,22.62504376938908,68.27673339973946,1.1433508071301708,0.09041709850490261,22,4951.365968124044,0.20941005690394968,0.08965249998331214,0.9755735458967612,amine,0,0.9128990155247318,20,49,2,BECCSMalmo
False,False,705.4295735061816,0.24350848789151636,True,0.9429343347063147,False,892.1790898909835,1.223461936426228,1.3414062100946138,1.1703997864211777,58.38368682989615,51.68004536434562,0.5188565783667228,28.16355511712412,426.7368354917849,0.4294926310343552,0.03776809720187704,0.20054659111325426,57.6087607092316,31.23030346080484,47.90725799864501,1.101482528842137,0.057261279247691685,22,4042.1379464368924,0.16876319355038064,0.09700830013543146,0.9934712318064313,amine,0,0.9128990155247318,20,50,2,BECCSMalmo
False,True,890.4904250185526,0.1610106194324441,False,0.9123788040760541,False,836.3478013295983,1.8824424982310823,1.4838831313817091,1.3676230752169896,99.32738939860448,23.797267906604898,0.7471766505684984,34.10368744289259,430.64176869173906,0.4824845657762955,0.058113599870809704,0.16607060475188118,233.13778064817512,31.070833106517043,46.79157533373815,1.5086465401005182,0.083790863848586,28,4403.02304953393,0.15922784054330136,0.08821541795711721,0.9532951708192622,amine,0,0.9128990155247318,20,51,2,BECCSMalmo
True,True,774.5347271002447,0.17391160719242876,False,0.9445106996931447,False,886.8225033655914,1.0421794792588737,1.5862030644496763,1.185605440384202,33.59011471231219,107.9228748238381,0.5053456131543104,31.627232073336764,544.0153651075495,0.33628054255371415,0.03529318822576469,0.15157173031266669,81.1319097790853,15.284087058040525,72.22352474479553,1.82189886478726,0.09277988005701858,23,4987.454563063963,0.19738687529733148,0.09116913921976103,0.9505835336521342,amine,0,0.9128990155247318,20,52,2,BECCSMalmo
True,False,787.0659282781452,0.24912935987472445,False,0.9276445710447704,True,846.3684388927994,1.298621458498769,1.023881422253548,1.2536475479765854,83.67685430753656,10.60406673936281,0.5719935841490242,25.935139017167945,542.0042561903356,0.43579768661655827,0.04263918599240786,0.22170008204926145,108.36812615074587,30.865601874783906,71.11561662947679,1.2400867318878857,0.05238086181136088,25,4360.265287721631,0.24384885617236227,0.08025414383705709,0.9732035784336062,amine,0,0.9128990155247318,20,53,2,BECCSMalmo
False,True,872.8851004822623,0.24627878009170345,True,0.9302386651404086,False,807.0336884909095,1.4011066803240946,1.207531698510565,1.5420024949538245,53.301592391441474,13.8871972242714,0.6299210579097837,31.517926903762625,559.8746592611872,0.3200706681093709,0.04505593161863179,0.21792390333377015,196.16609688613406,25.80348930320399,48.13000662702831,1.714590124048992,0.056699525170798695,26,4022.8514201968583,0.1542335974288899,0.08214120323323333,0.9510490943081427,amine,0,0.9128990155247318,20,54,2,BECCSMalmo
True,True,768.5216071357145,0.17798380797330132,False,0.8547409137175751,True,889.7637786433406,1.7270689905772565,1.4489508901250114,1.5182868441163535,79.42163000724821,35.5819711182824,0.5136575209808047,31.102577697828075,414.8128662588654,0.4808677010239579,0.06839550517851098,0.1932818962569005,92.3104889801003,18.197970626446732,44.91205645318454,1.811714727201141,0.09135495765123762,29,4175.6682420024545,0.20189777939251952,0.08858613294395731,0.9110296126722506,amine,0,0.9128990155247318,20,55,2,BECCSMalmo
True,True,800.2783960924683,0.18073961064288746,False,0.9102650025254848,True,810.7585987506426,1.894604362083948,1.4224219336419195,1.7525719024394153,24.777174496101413,74.13125693662333,0.642251600707207,26.538046737885438,408.1155654960121,0.32251717918898387,0.052744153952178505,0.19120526821647496,176.1403821439979,30.420038850481774,56.6514806691624,1.0963748998937015,0.09246433213418351,20,4838.796309462271,0.24213063433407148,0.0839015999206273,0.9394711996531611,amine,0,0.9128990155247318,20,56,2,BECCSMalmo
True,False,850.9905387715653,0.20538430270167515,True,0.9485527482561599,False,861.3411525438676,1.351374712666225,1.0052939806803458,1.7004536111523754,62.50241186897198,93.84888979048452,0.8846138869441571,31.98941771305951,423.29188541383616,0.3621258022185417,0.06109800401213453,0.24508255609013796,243.27479665626242,22.9815885854338,70.0830411161098,1.792512035612591,0.06986700841310091,22,4617.775603104266,0.22862747889241955,0.09099244974835453,0.9520865945862748,amine,0,0.9128990155247318,20,57,2,BECCSMalmo
False,False,808.3808790712599,0.2447493635710866,True,0.9325717139479309,True,832.9474245393344,1.6122557133960642,1.3622619164102023,1.7703523846857534,71.26028964141663,60.92047287540245,0.758560685315528,25.781092014926127,524.3939669173787,0.4852270385247375,0.039214163277813685,0.18712488798443622,188.54486271735865,28.969283643391176,45.79509817630751,1.977416816960501,0.08090609381498186,27,4817.704387734609,0.20830521330345775,0.08376826766936639,0.9137707892448749,amine,0,0.9128990155247318,20,58,2,BECCSMalmo
True,True,778.0163515506774,0.1871441832611493,True,0.9294674324847675,True,834.1567091066767,1.9826582312148484,1.1249165094854652,1.4268264570096585,28.96745088650787,33.70752578337594,0.9053129709567895,32.98578417182357,567.1867287109056,0.4525843668039094,0.0419041462265429,0.2326691699040367,101.21624436113996,22.448046085945972,66.23353042152402,1.5200016981637892,0.05514141433300851,26,4018.443235268373,0.15589705523304728,0.08624270119215167,0.9564009620792975,amine,0,0.9128990155247318,20,59,2,BECCSMalmo
False,False,867.1449008178615,0.22911589236772215,False,0.8936366916194548,True,828.6256204322291,1.415552828444255,1.5462016423013825,1.5338946928644321,73.25531215813466,118.35930111534105,0.6011489201609667,30.11820877109148,517.334199660836,0.3121191951955732,0.05373668863256641,0.19982844166835176,75.12084540649775,33.292025749734606,79.26174098676299,1.301907587713994,0.06027749453206161,25,4763.9535931810615,0.23562899382321845,0.09622743946154481,0.936595407204294,amine,0,0.9128990155247318,20,60,2,BECCSMalmo
False,False,836.9537945629421,0.1591066807566629,False,0.9168978910706664,False,874.1001081089439,1.1503378982958496,1.759265085281041,1.0979279639709514,63.50190117874167,100.85624473555728,0.7653536556946299,27.8798756648766,461.939578453509,0.3103583509357355,0.03576110747191837,0.18256811096949543,218.46022565442473,34.34850522250561,44.71929751862454,1.3455910162028222,0.06364890648812771,29,4570.677072822333,0.2170010306916679,0.09125065277855383,0.9212131388364728,amine,0,0.9128990155247318,20,61,2,BECCSMalmo
False,False,889.972588632619,0.17169555900623948,True,0.8779052733232032,False,859.1990942947011,1.2046033167467163,1.5344132470670828,1.783132919434919,20.148347086033237,98.83257554827766,0.7769509862222417,27.34756657071093,407.5319086769613,0.43043945230093705,0.03307578703504752,0.23877263222510697,222.62557232438175,29.470722085127576,41.55838085850494,1.2093250833991271,0.08400749208757925,22,4489.242633076705,0.16748099029020647,0.0870575356928279,0.9373225836108747,amine,0,0.9128990155247318,20,62,2,BECCSMalmo
True,False,832.5515138749324,0.19903037650147143,False,0.9314764851915752,True,843.0221194173239,1.0857853755112414,1.0120996995749163,1.6311774228718283,47.223464074778384,37.70982519514891,0.7031668632502791,33.401907325277136,455.43921267524155,0.3065239738742276,0.04953955035912451,0.2208532199567127,105.20245590886282,31.983662641362855,57.24839354181582,1.2879331189240824,0.061127188454421624,24,4737.178629295793,0.16372716964508743,0.08278563249871536,0.9224443770960471,amine,0,0.9128990155247318,20,63,2,BECCSMalmo
False,True,810.4653262834368,0.2339650446989292,False,0.8693162250828463,False,822.7208015736077,1.1853045559392816,1.529096047228975,1.7362855933842862,65.71228137615056,26.880879209735554,0.7080860902962195,27.444219904754476,527.1117986501658,0.44607492165825174,0.06439954393588798,0.16179424600196413,240.36492410857753,25.161749903741647,71.59538772224639,1.0356519468121448,0.08724165483362299,25,4227.977678204006,0.18905849880376258,0.09252381514869032,0.942087075993555,amine,0,0.9128990155247318,20,64,2,BECCSMalmo
False,False,718.1931828753643,0.20189358732299306,False,0.8619769405130793,True,856.3571136826173,1.0711256913401401,1.3589270903810815,1.2008096144400013,92.4939509847392,20.918427132943833,0.940239573932398,28.01289468097206,428.86670116731113,0.47583064249251816,0.0578990314953482,0.16818592463022888,50.74728660388187,22.19235024820005,69.59880071087454,1.1546915221268987,0.07624215696590925,28,4742.560430616431,0.1535995201418584,0.08892953161705944,0.9048256436032878,amine,0,0.9128990155247318,20,65,2,BECCSMalmo
